block,cohort,task,subject(s),subject_BoxA,subject_BoxB,date,time,mouseID
1198-none-231203-163300,cohort-1,group,Subject: 1198-none,1198,none,Date: 12/03/2023,Time: 4:33:07pm,1198
Raw data for _405A :,,,,,,,,
Time(sec),GCaMP,ISOS,TTL value,Bits,,,,
5.426380691,324.4816284,49.43851471,108,2,,,,
5.436211091,324.3221741,49.41771317,,,,,,
5.446041491,324.1164246,49.39113617,,,,,,
5.455871891,323.8690796,49.35996246,,,,,,
5.465702291,323.5863647,49.32546616,,,,,,
5.47553269,323.2755737,49.2888298,,,,,,
5.48536309,322.9443054,49.25092316,109,0,,,,
5.49519349,322.5994873,49.21224976,,,,,,
5.50502389,322.2463684,49.17318726,,,,,,
5.51485429,321.8882751,49.13398361,,,,,,
5.52468469,321.5276184,49.09459305,,,,,,
5.534515089,321.1651917,49.05545044,110,1,,,,
5.544345489,320.8027649,49.0221138,,,,,,
5.554175889,320.4685364,48.99537277,,,,,,
5.564006289,320.1837769,48.97354507,,,,,,
5.573836689,319.9407959,48.95542145,,,,,,
5.583667088,319.7346191,48.9403038,111,0,,,,
5.593497488,319.562439,48.92768097,,,,,,
5.603327888,319.4222107,48.91722107,,,,,,
5.613158288,319.3129883,48.90865326,,,,,,
5.622988688,319.2334595,48.90188217,,,,,,
5.632819087,319.1817932,48.89682388,112,4,,,,
5.642649487,319.1560059,48.89352036,,,,,,
5.652479887,319.1532898,48.89208984,,,,,,
5.662310287,319.1708069,48.89270782,,,,,,
5.672140687,319.2055664,48.8956337,,,,,,
5.681971086,319.2546387,48.90115738,113,0,,,,
5.691801486,319.3149719,48.90960312,,,,,,
5.701631886,319.3838806,48.92123413,,,,,,
5.711462286,319.4589539,48.93621826,,,,,,
5.721292686,319.538208,48.95456696,,,,,,
5.731123085,319.6198425,48.97611237,114,1,,,,
5.740953485,319.7032471,49.00054169,,,,,,
5.750783885,319.7875061,49.02720642,,,,,,
5.760614285,319.8720398,49.05534744,,,,,,
5.770444685,319.956543,49.0843277,,,,,,
5.780275084,320.0320129,49.11373138,115,0,,,,
5.790105484,320.0698853,49.14328766,,,,,,
5.799935884,320.0598145,49.17288589,,,,,,
5.809766284,320.0096436,49.20236206,,,,,,
5.819596684,319.9272461,49.23065948,,,,,,
5.829427083,319.8194885,49.25043106,116,2,,,,
5.839257483,319.6928711,49.26182938,,,,,,
5.849087883,319.5532532,49.26646423,,,,,,
5.858918283,319.4055176,49.26570129,,,,,,
5.868748683,319.2530212,49.26057053,,,,,,
5.878579082,319.0975037,49.25203705,117,0,,,,
5.888409482,318.9406738,49.24095154,,,,,,
5.898239882,318.7827148,49.22809601,,,,,,
5.908070282,318.6245728,49.2141571,,,,,,
5.917900682,318.4679565,49.19963455,,,,,,
5.927731081,318.3379517,49.18480301,118,1,,,,
5.937561481,318.2472229,49.16995621,,,,,,
5.947391881,318.1876831,49.15491486,,,,,,
5.957222281,318.1533203,49.13988876,,,,,,
5.967052681,318.1401672,49.12487793,,,,,,
5.97688308,318.1453552,49.10982895,119,0,,,,
5.98671348,318.1667175,49.09827805,,,,,,
5.99654388,318.202179,49.09290314,,,,,,
6.00637428,318.2496948,49.09163284,,,,,,
6.01620468,318.3072815,49.09301758,,,,,,
6.026035079,318.3728027,49.09597778,,,,,,
6.035865479,318.4445496,49.09975815,120,3,,,,
6.045695879,318.5210571,49.10398483,,,,,,
6.055526279,318.6012878,49.10830688,,,,,,
6.065356679,318.6835632,49.11271286,,,,,,
6.075187078,318.7674255,49.11703873,,,,,,
6.085017478,318.8522034,49.12123108,121,0,,,,
6.094847878,318.9371033,49.12529755,,,,,,
6.104678278,319.0220032,49.12929153,,,,,,
6.114508678,319.1069031,49.1333046,,,,,,
6.124339078,319.191803,49.13738251,,,,,,
6.134169477,319.2767334,49.14158249,122,1,,,,
6.143999877,319.3502197,49.1459198,,,,,,
6.153830277,319.3954468,49.15047073,,,,,,
6.163660677,319.417572,49.15522385,,,,,,
6.173491077,319.4162903,49.15592957,,,,,,
6.183321476,319.3858337,49.15132141,123,0,,,,
6.193151876,319.3344727,49.14295578,,,,,,
6.202982276,319.2692871,49.13185501,,,,,,
6.212812676,319.1957092,49.11870193,,,,,,
6.222643076,319.1170349,49.10401917,,,,,,
6.232473475,319.035553,49.08824539,124,2,,,,
6.242303875,318.9530334,49.07163239,,,,,,
6.252134275,318.8690491,49.05451202,,,,,,
6.261964675,318.7850647,49.03705215,,,,,,
6.271795075,318.7104187,49.01912689,,,,,,
6.281625474,318.6614075,49.00094604,125,0,,,,
6.291455874,318.6381226,48.9825058,,,,,,
6.301286274,318.6422119,48.96380615,,,,,,
6.311116674,318.6644897,48.94486237,,,,,,
6.320947074,318.6981812,48.92570114,,,,,,
6.330777473,318.738678,48.90632248,126,1,,,,
6.340607873,318.7831726,48.88675308,,,,,,
6.350438273,318.8297729,48.86890411,,,,,,
6.360268673,318.8773804,48.85507965,,,,,,
6.370099073,318.9258423,48.84378433,,,,,,
6.379929472,318.9743347,48.83412552,127,0,,,,
6.389759872,319.0227966,48.82554245,,,,,,
6.399590272,319.0639954,48.81781387,,,,,,
6.409420672,319.0784912,48.81094742,,,,,,
6.419251072,319.06073,48.80505371,,,,,,
6.429081471,319.0193481,48.80043411,128,7,,,,
6.438911871,318.9626465,48.79743576,,,,,,
6.448742271,318.8963623,48.79654694,,,,,,
6.458572671,318.8244629,48.79823685,,,,,,
6.468403071,318.7493286,48.80288696,,,,,,
6.47823347,318.67276,48.81079865,129,0,,,,
6.48806387,318.5947571,48.82212067,,,,,,
6.49789427,318.516449,48.8367691,,,,,,
6.50772467,318.4381409,48.85441971,,,,,,
6.51755507,318.3598328,48.87456894,,,,,,
6.527385469,318.2914734,48.89664459,130,1,,,,
6.537215869,318.2480469,48.92002106,,,,,,
6.547046269,318.2315369,48.94419098,,,,,,
6.556876669,318.233429,48.96883774,,,,,,
6.566707069,318.247406,48.99364853,,,,,,
6.576537468,318.2689514,49.0186882,,,,,,
6.586367868,318.2950745,49.0437088,131,0,,,,
6.596198268,318.3239746,49.06872177,,,,,,
6.606028668,318.3540649,49.09203339,,,,,,
6.615859068,318.3854675,49.10781479,,,,,,
6.625689467,318.4168396,49.11725616,,,,,,
6.635519867,318.4482422,49.1217804,132,2,,,,
6.645350267,318.4745483,49.12240219,,,,,,
6.655180667,318.4587097,49.11985397,,,,,,
6.665011067,318.3988647,49.11465454,,,,,,
6.674841467,318.3039246,49.10726929,,,,,,
6.684671866,318.1809998,49.09800339,133,0,,,,
6.694502266,318.036438,49.08713913,,,,,,
6.704332666,317.8758545,49.07492447,,,,,,
6.714163066,317.7044983,49.06160736,,,,,,
6.723993466,317.5262451,49.04745102,,,,,,
6.733823865,317.3439026,49.03273773,134,1,,,,
6.743654265,317.1592102,49.0175705,,,,,,
6.753484665,316.9732971,49.0022049,,,,,,
6.763315065,316.7876587,48.98666,,,,,,
6.773145465,316.6373291,48.97110748,,,,,,
6.782975864,316.5499573,48.95553207,135,0,,,,
6.792806264,316.5196533,48.93994522,,,,,,
6.802636664,316.5419922,48.92434311,,,,,,
6.812467064,316.6131897,48.91138458,,,,,,
6.822297464,316.7292175,48.90610504,,,,,,
6.832127863,316.8852844,48.90683365,136,3,,,,
6.841958263,317.0753479,48.91207886,,,,,,
6.851788663,317.2922974,48.92068481,,,,,,
6.861619063,317.5288086,48.93175888,,,,,,
6.871449463,317.7780762,48.94449615,,,,,,
6.881279862,318.0350647,48.95833206,137,0,,,,
6.891110262,318.2966614,48.97275162,,,,,,
6.900940662,318.5608521,48.9875412,,,,,,
6.910771062,318.8261108,49.00252914,,,,,,
6.920601462,319.0814819,49.01757813,,,,,,
6.930431861,319.2904358,49.03261185,138,1,,,,
6.940262261,319.4516296,49.04764557,,,,,,
6.950092661,319.573822,49.06269836,,,,,,
6.959923061,319.6644287,49.07781601,,,,,,
6.969753461,319.7297058,49.08991241,,,,,,
6.97958386,319.7754517,49.09805679,139,0,,,,
6.98941426,319.8069763,49.1039772,,,,,,
6.99924466,319.8284912,49.1087265,,,,,,
7.00907506,319.8439026,49.11277771,,,,,,
7.01890546,319.8553772,49.11638641,,,,,,
7.028735859,319.8647461,49.11956787,140,2,,,,
7.038566259,319.8728638,49.12205505,,,,,,
7.048396659,319.880188,49.1235199,,,,,,
7.058227059,319.8875427,49.12368774,,,,,,
7.068057459,319.894928,49.12229538,,,,,,
7.077887858,319.9022522,49.11920929,141,0,,,,
7.087718258,319.9096069,49.11439514,,,,,,
7.097548658,319.9169617,49.10801697,,,,,,
7.107379058,319.9243164,49.10037231,,,,,,
7.117209458,319.9316711,49.09175491,,,,,,
7.127039857,319.9390259,49.08247757,142,1,,,,
7.136870257,319.9450684,49.07279205,,,,,,
7.146700657,319.9391785,49.06261444,,,,,,
7.156531057,319.9165344,49.05231094,,,,,,
7.166361457,319.879364,49.04196167,,,,,,
7.176191856,319.8314514,49.03162003,,,,,,
7.186022256,319.7766113,49.02134323,143,0,,,,
7.195852656,319.7172546,49.01118088,,,,,,
7.205683056,319.6553955,49.00117493,,,,,,
7.215513456,319.5925293,48.99311829,,,,,,
7.225343855,319.5283203,48.98929214,,,,,,
7.235174255,319.4640808,48.98801422,144,4,,,,
7.245004655,319.3998718,48.98820877,,,,,,
7.254835055,319.3356628,48.98927307,,,,,,
7.264665455,319.2714539,48.9908905,,,,,,
7.274495855,319.2072449,48.99282455,,,,,,
7.284326254,319.1430054,48.99488449,145,0,,,,
7.294156654,319.0787964,48.99665451,,,,,,
7.303987054,319.0145874,48.99276733,,,,,,
7.313817454,318.9503784,48.98276901,,,,,,
7.323647854,318.8861694,48.96845245,,,,,,
7.333478253,318.8219604,48.95115662,146,1,,,,
7.343308653,318.7572327,48.93192673,,,,,,
7.353139053,318.6870117,48.91148758,,,,,,
7.362969453,318.6044312,48.89028549,,,,,,
7.372799853,318.5129089,48.86864853,,,,,,
7.382630252,318.4161072,48.84664917,147,0,,,,
7.392460652,318.3160706,48.82453537,,,,,,
7.402291052,318.2142944,48.80244446,,,,,,
7.412121452,318.1111755,48.78042603,,,,,,
7.421951852,318.0078735,48.76281738,,,,,,
7.431782251,317.925293,48.75296021,148,2,,,,
7.441612651,317.8813171,48.74912262,,,,,,
7.451443051,317.8660583,48.7500267,,,,,,
7.461273451,317.8700256,48.75471115,,,,,,
7.471103851,317.8863525,48.76228333,,,,,,
7.48093425,317.9100342,48.77197266,149,0,,,,
7.49076465,317.9381714,48.78311157,,,,,,
7.50059505,317.9685364,48.79508209,,,,,,
7.51042545,317.9997864,48.80754852,,,,,,
7.52025585,318.0323181,48.82018661,,,,,,
7.530086249,318.0648499,48.83307648,150,1,,,,
7.539916649,318.081543,48.84589767,,,,,,
7.549747049,318.0518494,48.85864258,,,,,,
7.559577449,317.9855957,48.87130737,,,,,,
7.569407849,317.8924255,48.8839035,,,,,,
7.579238248,317.7802429,48.89642715,151,0,,,,
7.589068648,317.6555786,48.90860367,,,,,,
7.598899048,317.5232544,48.9173317,,,,,,
7.608729448,317.386261,48.92339325,,,,,,
7.618559848,317.2466431,48.9279747,,,,,,
7.628390247,317.105835,48.93180084,152,3,,,,
7.638220647,316.9639282,48.93525696,,,,,,
7.648051047,316.8228149,48.9385643,,,,,,
7.657881447,316.7049866,48.94171524,,,,,,
7.667711847,316.6289063,48.94487,,,,,,
7.677542246,316.5950012,48.94802856,,,,,,
7.687372646,316.5953369,48.9511795,153,0,,,,
7.697203046,316.6239319,48.95430756,,,,,,
7.707033446,316.6757202,48.95972824,,,,,,
7.716863846,316.7463989,48.96773148,,,,,,
7.726694245,316.8320007,48.97714233,154,1,,,,
7.736524645,316.928772,48.98725128,,,,,,
7.746355045,317.0333862,48.99777985,,,,,,
7.756185445,317.1427002,49.00831604,,,,,,
7.766015845,317.2552185,49.01802063,,,,,,
7.775846244,317.3691406,49.021492,,,,,,
7.785676644,317.4847107,49.01976776,155,0,,,,
7.795507044,317.6003723,49.01472092,,,,,,
7.805337444,317.7160645,49.00767517,,,,,,
7.815167844,317.8255005,48.99950027,,,,,,
7.824998243,317.9078979,48.99072266,,,,,,
7.834828643,317.9646606,48.98163223,156,2,,,,
7.844659043,317.9890137,48.97235107,,,,,,
7.854489443,317.9881287,48.9629631,,,,,,
7.864319843,317.9700623,48.9582901,,,,,,
7.874150243,317.9408875,48.96372604,,,,,,
7.883980642,317.9051514,48.97784042,157,0,,,,
7.893811042,317.865509,48.99943924,,,,,,
7.903641442,317.8235779,49.02749252,,,,,,
7.913471842,317.7809143,49.06098557,,,,,,
7.923302242,317.7372437,49.09896469,,,,,,
7.933132641,317.70401,49.1403656,158,1,,,,
7.942963041,317.7010193,49.18418884,,,,,,
7.952793441,317.7319336,49.22961044,,,,,,
7.962623841,317.796936,49.27603531,,,,,,
7.972454241,317.8858643,49.32310104,,,,,,
7.98228464,317.9901733,49.37048721,159,0,,,,
7.99211504,318.1038818,49.41793823,,,,,,
8.00194544,318.2231445,49.45937729,,,,,,
8.01177584,318.3456421,49.4910202,,,,,,
8.02160624,318.4692993,49.51425934,,,,,,
8.031436639,318.594574,49.53021622,160,5,,,,
8.041267039,318.7190552,49.53976059,,,,,,
8.051097439,318.8206787,49.54374313,,,,,,
8.060927839,318.8839722,49.54298401,,,,,,
8.070758239,318.9117432,49.53847122,,,,,,
8.080588638,318.9139099,49.53116608,161,0,,,,
8.090419038,318.8983154,49.52197647,,,,,,
8.100249438,318.8713989,49.51155853,,,,,,
8.110079838,318.8373718,49.50031662,,,,,,
8.119910238,318.7993469,49.48860931,,,,,,
8.129740637,318.7589722,49.47663498,162,1,,,,
8.139571037,318.7174072,49.46446991,,,,,,
8.149401437,318.6749878,49.45230865,,,,,,
8.159231837,318.6325073,49.44018936,,,,,,
8.169062237,318.5900269,49.4281311,,,,,,
8.178892636,318.5475769,49.41614532,163,0,,,,
8.188723036,318.505127,49.40425873,,,,,,
8.198553436,318.4626465,49.39251328,,,,,,
8.208383836,318.4140625,49.38091278,,,,,,
8.218214236,318.3475037,49.3694725,,,,,,
8.228044635,318.2554016,49.35818863,164,2,,,,
8.237875035,318.1306763,49.34706879,,,,,,
8.247705435,317.9764099,49.33610153,,,,,,
8.257535835,317.7981873,49.32526779,,,,,,
8.267366235,317.6022644,49.31380463,,,,,,
8.277196634,317.3946533,49.29968643,165,0,,,,
8.287027034,317.1796875,49.28384781,,,,,,
8.296857434,316.9603577,49.26697922,,,,,,
8.306687834,316.7385559,49.2494812,,,,,,
8.316518234,316.5158386,49.23165131,,,,,,
8.326348633,316.2918396,49.21336365,,,,,,
8.336179033,316.0677795,49.19487762,166,1,,,,
8.346009433,315.8436584,49.17618942,,,,,,
8.355839833,315.6178284,49.15729904,,,,,,
8.365670233,315.3890991,49.13822174,,,,,,
8.375500632,315.1578674,49.11901474,,,,,,
8.385331032,314.9316101,49.09973526,167,0,,,,
8.395161432,314.7081299,49.07984161,,,,,,
8.404991832,314.4836426,49.05826569,,,,,,
8.414822232,314.2582397,49.03500366,,,,,,
8.424652632,314.026825,49.01049805,,,,,,
8.434483031,313.785614,48.98530197,168,3,,,,
8.444313431,313.5428162,48.95969772,,,,,,
8.454143831,313.3267822,48.93403244,,,,,,
8.463974231,313.1738281,48.90855026,,,,,,
8.473804631,313.0782471,48.888134,,,,,,
8.48363503,313.0346985,48.87884903,169,0,,,,
8.49346543,313.0385742,48.87918854,,,,,,
8.50329583,313.0849609,48.88775635,,,,,,
8.51312623,313.168457,48.90328217,,,,,,
8.52295663,313.2825012,48.92454147,,,,,,
8.532787029,313.420166,48.95022964,170,1,,,,
8.542617429,313.574646,48.97906494,,,,,,
8.552447829,313.7401123,49.01000595,,,,,,
8.562278229,313.9124146,49.04222488,,,,,,
8.572108629,314.0887146,49.07511902,,,,,,
8.581939028,314.267395,49.10837936,171,0,,,,
8.591769428,314.4476929,49.14167404,,,,,,
8.601599828,314.6286621,49.1752243,,,,,,
8.611430228,314.8100586,49.20876694,,,,,,
8.621260628,314.9913635,49.24065399,,,,,,
8.631091027,315.167572,49.26620102,172,2,,,,
8.640921427,315.3337708,49.287117,,,,,,
8.650751827,315.4837341,49.30498123,,,,,,
8.660582227,315.6220398,49.32080078,,,,,,
8.670412627,315.7530518,49.33517456,,,,,,
8.680243026,315.8778992,49.34830093,173,0,,,,
8.690073426,315.9950256,49.36017227,,,,,,
8.699903826,316.1022339,49.37057877,,,,,,
8.709734226,316.1960449,49.37918854,,,,,,
8.719564626,316.2721863,49.3855896,,,,,,
8.729395025,316.3206482,49.38944244,174,1,,,,
8.739225425,316.3315735,49.39044189,,,,,,
8.749055825,316.2998047,49.38848877,,,,,,
8.758886225,316.2227783,49.38366318,,,,,,
8.768716625,316.1000977,49.37626648,,,,,,
8.778547024,315.9337158,49.36680603,175,0,,,,
8.788377424,315.7283325,49.35582733,,,,,,
8.798207824,315.4909668,49.34394455,,,,,,
8.808038224,315.230011,49.33142853,,,,,,
8.817868624,314.9532166,49.31863403,,,,,,
8.827699023,314.6667786,49.3055954,176,4,,,,
8.837529423,314.3746643,49.29257202,,,,,,
8.847359823,314.0794373,49.27968979,,,,,,
8.857190223,313.7892761,49.27271271,,,,,,
8.867020623,313.5339355,49.27364349,,,,,,
8.876851022,313.3241882,49.28041077,,,,,,
8.886681422,313.1636963,49.29125214,177,0,,,,
8.896511822,313.0427551,49.30480576,,,,,,
8.906342222,312.9520264,49.31998444,,,,,,
8.916172622,312.8832092,49.33614731,,,,,,
8.926003021,312.8288879,49.35280991,,,,,,
8.935833421,312.7836304,49.36975479,178,1,,,,
8.945663821,312.7436829,49.38692093,,,,,,
8.955494221,312.7069702,49.40402603,,,,,,
8.965324621,312.6713257,49.41838074,,,,,,
8.97515502,312.636322,49.42436981,,,,,,
8.98498542,312.59552,49.42370987,179,0,,,,
8.99481582,312.5300903,49.41815948,,,,,,
9.00464622,312.4459229,49.40917969,,,,,,
9.01447662,312.3473816,49.39781189,,,,,,
9.02430702,312.2315674,49.3849144,,,,,,
9.034137419,312.1052856,49.37107086,180,2,,,,
9.043967819,311.9729614,49.35663605,,,,,,
9.053798219,311.8374939,49.34192276,,,,,,
9.063628619,311.7007446,49.32686234,,,,,,
9.073459019,311.5758972,49.3117485,,,,,,
9.083289418,311.4869385,49.2966156,181,0,,,,
9.093119818,311.4442139,49.28149414,,,,,,
9.102950218,311.4424133,49.26639557,,,,,,
9.112780618,311.4759216,49.25242233,,,,,,
9.122611018,311.540802,49.24302292,,,,,,
9.132441417,311.6337585,49.23685455,182,1,,,,
9.142271817,311.7519226,49.23273468,,,,,,
9.152102217,311.8920593,49.23003006,,,,,,
9.161932617,312.0509949,49.22844696,,,,,,
9.171763017,312.224884,49.2278862,,,,,,
9.181593416,312.4097595,49.22842789,183,0,,,,
9.191423816,312.6016846,49.23021698,,,,,,
9.201254216,312.7979736,49.23339462,,,,,,
9.211084616,312.9968872,49.23806,,,,,,
9.220915016,313.196991,49.2443924,,,,,,
9.230745415,313.3983459,49.25239563,184,3,,,,
9.240575815,313.5996704,49.26203537,,,,,,
9.250406215,313.7972107,49.27323914,,,,,,
9.260236615,313.9628601,49.28582764,,,,,,
9.270067015,314.082489,49.29964447,,,,,,
9.279897414,314.1632385,49.31449509,185,0,,,,
9.289727814,314.2119141,49.33008957,,,,,,
9.299558214,314.234314,49.34626389,,,,,,
9.309388614,314.2349854,49.36281204,,,,,,
9.319219014,314.2181702,49.3795433,,,,,,
9.329049413,314.187439,49.39648819,186,1,,,,
9.338879813,314.1458435,49.4134407,,,,,,
9.348710213,314.0954895,49.43038177,,,,,,
9.358540613,314.0377502,49.44731903,,,,,,
9.368371013,313.9732361,49.46426773,,,,,,
9.378201412,313.9025879,49.48118591,187,0,,,,
9.388031812,313.8257446,49.497715,,,,,,
9.397862212,313.742981,49.50856781,,,,,,
9.407692612,313.655365,49.51385117,,,,,,
9.417523012,313.5639648,49.51540375,,,,,,
9.427353411,313.4697571,49.5145874,188,2,,,,
9.437183811,313.3742065,49.51231766,,,,,,
9.447014211,313.2770996,49.50910187,,,,,,
9.456844611,313.1793213,49.50533676,,,,,,
9.466675011,313.0814514,49.50121689,,,,,,
9.47650541,312.9835815,49.49687195,189,0,,,,
9.48633581,312.8857117,49.49245453,,,,,,
9.49616621,312.7985229,49.48796082,,,,,,
9.50599661,312.7355347,49.48345184,,,,,,
9.51582701,312.6990662,49.47893524,,,,,,
9.525657409,312.6858826,49.4744339,,,,,,
9.535487809,312.6871033,49.46995163,190,1,,,,
9.545318209,312.6967773,49.46549988,,,,,,
9.555148609,312.7111511,49.46107864,,,,,,
9.564979009,312.728363,49.45670319,,,,,,
9.574809409,312.7467346,49.45238876,,,,,,
9.584639808,312.7661743,49.44563675,191,0,,,,
9.594470208,312.7857361,49.43240356,,,,,,
9.604300608,312.8014221,49.41405106,,,,,,
9.614131008,312.7947083,49.39170074,,,,,,
9.623961408,312.769165,49.36625671,,,,,,
9.633791807,312.7297363,49.33838654,192,6,,,,
9.643622207,312.6708374,49.30864334,,,,,,
9.653452607,312.5956116,49.27742004,,,,,,
9.663283007,312.5096436,49.24509811,,,,,,
9.673113407,312.4168091,49.2120018,,,,,,
9.682943806,312.3195801,49.17832184,193,0,,,,
9.692774206,312.2201233,49.14442444,,,,,,
9.702604606,312.1187744,49.11019135,,,,,,
9.712435006,312.016449,49.07585144,,,,,,
9.722265406,311.9136658,49.04143906,,,,,,
9.732095805,311.8106079,49.00696182,194,1,,,,
9.741926205,311.7092285,48.97441483,,,,,,
9.751756605,311.6321411,48.95094681,,,,,,
9.761587005,311.5821533,48.93578339,,,,,,
9.771417405,311.5569458,48.92761612,,,,,,
9.781247804,311.5669556,48.92540359,195,0,,,,
9.791078204,311.6089172,48.92819214,,,,,,
9.800908604,311.6777039,48.93500137,,,,,,
9.810739004,311.7690735,48.94484329,,,,,,
9.820569404,311.8796692,48.95681,,,,,,
9.830399803,312.0062866,48.97011185,196,2,,,,
9.840230203,312.1458435,48.98430634,,,,,,
9.850060603,312.2955627,48.99899292,,,,,,
9.859891003,312.4528198,49.01388931,,,,,,
9.869721403,312.6151733,49.02903366,,,,,,
9.879551802,312.7810669,49.04415131,197,0,,,,
9.889382202,312.9489746,49.05920029,,,,,,
9.899212602,313.1181946,49.07415009,,,,,,
9.909043002,313.2878723,49.08898926,,,,,,
9.918873402,313.4578247,49.10164642,,,,,,
9.928703801,313.6278076,49.11078262,,,,,,
9.938534201,313.79776,49.11792374,,,,,,
9.948364601,313.9519348,49.12390137,198,1,,,,
9.958195001,314.0800781,49.12939835,,,,,,
9.968025401,314.1728516,49.13479614,,,,,,
9.9778558,314.2349854,49.14253998,,,,,,
9.9876862,314.2731018,49.15629196,199,0,,,,
9.9975166,314.2923584,49.17408752,,,,,,
10.007347,314.2973022,49.19426346,,,,,,
10.0171774,314.2915344,49.21586227,,,,,,
10.0270078,314.2781677,49.23832321,,,,,,
10.0368382,314.2597656,49.26126862,200,3,,,,
10.0466686,314.2380676,49.28452301,,,,,,
10.056499,314.2145996,49.30797958,,,,,,
10.0663294,314.1897278,49.33150864,,,,,,
10.0761598,314.1644592,49.35237885,,,,,,
10.0859902,314.1391602,49.36496735,201,0,,,,
10.0958206,314.1138306,49.37073517,,,,,,
10.105651,314.088562,49.37112427,,,,,,
10.1154814,314.0632629,49.36725998,,,,,,
10.1253118,314.0379639,49.36009979,,,,,,
10.1351422,314.0126953,49.35046005,202,1,,,,
10.1449726,313.9973145,49.33903503,,,,,,
10.154803,314.0257263,49.32641602,,,,,,
